-793.828	-43.6199	1119
-791.409	-43.6199	1119
-793.926	-43.8928	1126
-781.651	-43.3471	1112
-782.751	-43.542	1117
-783.13	-43.6979	1121
-781.404	-43.7369	1122
-778.978	-43.7369	1122
-775.168	-43.6589	1120
-776.887	-43.8928	1126
-782.706	-44.3606	1138
-799.444	-45.4521	1166
-809.226	-46.1537	1184
-802.579	-45.9198	1178
-800.032	-45.9198	1178
-775.822	-44.6724	1146
-759.848	-43.8928	1126
-762.796	-44.2047	1134
-772.413	-44.9063	1152
-779.279	-45.4521	1166
-784.753	-45.9198	1178
-778.886	-45.7249	1173
-704.212	-41.7488	1071
-696.654	-41.437	1063
-682.935	-41.1641	1056
-687.098	-41.5539	1066
-669.66	-41.9048	1075
-668.578	-41.9827	1077
-668.724	-42.1387	1081
-666.387	-42.1387	1081
-675.108	-42.8403	1099
-689.872	-43.9318	1127
-700.855	-44.7894	1149
-705.057	-45.2182	1160
-712.24	-45.8419	1176
-714.525	-46.1537	1184
-706.554	-45.8029	1175
-696.225	-45.2961	1162
-682.37	-44.5555	1143
-673.951	-44.1657	1133
-665.575	-43.7759	1123
-665.509	-43.9318	1127
-673.663	-44.6334	1145
-678.809	-45.1402	1158
-672.801	-44.9063	1152
-658.092	-44.0877	1131
-651.009	-43.7759	1123
-657.245	-44.3606	1138
-654.785	-44.3606	1138
-652.131	-45.3741	1164
-649.615	-45.3741	1164
-646.543	-45.3351	1163
-636.83	-44.8284	1150
-612.831	-43.3081	1111
-587.902	-41.7099	1070
-594.893	-42.3725	1087
-609.987	-43.6199	1119
-629.829	-45.2182	1160
-645.709	-46.5435	1194
-652.284	-47.2062	1211
-644.838	-46.8554	1202
-631.019	-46.0368	1181
-609.841	-44.6724	1146
-605.774	-44.5555	1143
-610.693	-45.1012	1157
-617.654	-45.8029	1175
-610.402	-45.4521	1166
-597.976	-44.7114	1147
-586.671	-44.0487	1130
-577.507	-43.542	1117
-570.973	-43.2301	1109
-570.114	-43.3471	1112
-600.058	-47.0113	1206
-592.992	-46.6605	1197
-577.58	-45.647	1171
-566.701	-44.9843	1154
-563.717	-44.9453	1153
-569.5	-45.608	1170
-573.755	-46.1537	1184
-573.125	-46.3096	1188
-556.629	-45.1792	1159
-550.777	-44.9063	1152
-553.046	-45.2961	1162
-558.115	-45.9198	1178
-556.511	-45.9978	1180
-551.613	-45.8029	1175
-544.4	-45.4131	1165
-545.603	-45.7249	1173
-550.938	-46.3876	1190
-572.788	-48.4536	1243
-573.77	-48.7655	1251
-564.219	-48.1807	1236
-540.648	-46.3876	1190
-524.058	-45.1792	1159
-516.603	-44.7504	1148
-516.36	-44.9453	1153
-524.119	-45.8419	1176
-530.447	-46.6215	1196
-532.275	-47.0113	1206
-536.256	-47.596	1221
-543.668	-48.4926	1244
-547.067	-49.0383	1258
-540.021	-48.6485	1248
-534.309	-48.3756	1241
-529.056	-48.1418	1235
-519.993	-47.557	1220
-511.843	-47.0503	1207
-502.905	-46.4656	1192
-494.452	-45.9198	1178
