711.776	-105.031	1156
705.624	-103.759	1142
696.932	-102.124	1124
705.584	-103.032	1134
714.903	-104.032	1145
731.162	-106.031	1167
577.706	-95.2594	1074
594.069	-97.5654	1100
604.58	-98.8959	1115
622.778	-101.468	1144
636.728	-103.331	1165
641.442	-103.685	1169
645.07	-103.863	1171
645.39	-103.508	1167
652.354	-104.218	1175
654.894	-104.218	1175
661.91	-104.927	1183
659.974	-104.218	1175
655.184	-103.065	1162
645.244	-101.113	1140
642.595	-100.315	1131
650.173	-101.113	1140
665.232	-103.065	1162
690.155	-106.524	1201
701.403	-107.854	1216
698.821	-107.056	1207
694.457	-105.992	1195
689.457	-104.839	1182
684.987	-103.774	1170
686.341	-103.597	1168
699.482	-105.193	1186
716.844	-107.411	1211
724.809	-108.209	1220
719.695	-107.056	1207
713.328	-105.725	1192
703.292	-103.863	1171
703.412	-103.508	1167
713.799	-104.661	1180
781.043	-113.708	1282
769.141	-111.579	1258
771.86	-111.579	1258
777.658	-112.023	1263
787.803	-113.087	1275
787.459	-112.644	1270
778.382	-110.959	1251
770.472	-109.451	1234
778.779	-110.249	1243
480.261	-104.014	1202
479.244	-103.235	1193
472.13	-101.159	1169
469.378	-100.034	1156
471.877	-100.034	1156
474.376	-100.034	1156
491.726	-103.149	1192
505.914	-105.572	1220
516.888	-107.303	1240
522.502	-107.908	1247
518.458	-106.524	1231
513.076	-104.88	1212
525.716	-105.312	1217
526.176	-104.88	1212
525.306	-104.187	1204
527.47	-104.101	1203
534.477	-104.966	1213
537.542	-105.053	1214
538.831	-104.793	1211
549.05	-106.264	1228
560.241	-107.908	1247
554.811	-106.351	1229
543.86	-103.755	1199
540.071	-102.543	1185
547.67	-103.495	1196
569.118	-107.043	1237
574.566	-107.562	1243
570.287	-106.264	1228
561.277	-104.101	1203
557.784	-102.976	1190
564.124	-103.668	1198
576.648	-105.485	1219
584.035	-106.351	1229
585.737	-106.178	1227
580.237	-104.707	1210
586.706	-105.399	1218
585.469	-104.707	1210
583.224	-103.841	1200
