480.38	-56.2115	1129
488.381	-56.8587	1142
500.305	-57.9541	1164
525.284	-60.5431	1216
544.41	-62.4351	1254
534.904	-61.041	1226
531.416	-60.3439	1212
527.868	-59.6469	1198
526.915	-59.2486	1190
524.148	-58.6511	1178
523.118	-58.2528	1170
532.835	-59.0494	1186
340.221	-56.0096	1176
343.055	-56.0572	1177
352.059	-57.105	1199
358.792	-57.7718	1213
361.414	-57.7718	1213
364.036	-57.7718	1213
368.472	-58.0576	1219
375.37	-58.7243	1233
373.743	-58.0576	1219
366.806	-56.5811	1188
368.752	-56.4859	1186
372.882	-56.724	1191
377.032	-56.9621	1196
385.331	-57.8194	1214
399.78	-59.5816	1251
400.553	-59.2959	1245
392.556	-57.7242	1212
391.264	-57.1527	1200
397.796	-57.7242	1212
406.694	-58.6291	1231
415.34	-59.4864	1249
420.383	-59.8198	1256
420.403	-59.4388	1248
421.067	-59.153	1242
423.411	-59.1054	1241
428.153	-59.3911	1247
408.391	-56.2954	1182
411.989	-56.4382	1185
409.303	-55.7238	1170
413.593	-55.962	1175
419.32	-56.3906	1184
427.224	-57.105	1199
435.91	-57.9147	1216
438.9	-57.9623	1217
441.893	-58.0099	1218
450.001	-58.7243	1233
454.134	-58.9149	1237
461.979	-59.5816	1251
463.94	-59.4864	1249
466.64	-59.4864	1249
468.964	-59.4388	1248
469.016	-59.1054	1241
467.138	-58.5338	1229
465.208	-57.9623	1217
463.225	-57.3908	1205
464.671	-57.2479	1202
465.325	-57.0098	1197
467.913	-57.0098	1197
472.073	-57.2003	1201
478.226	-57.6289	1210
484.418	-58.0576	1219
487.053	-58.0576	1219
482.859	-57.2479	1202
483.438	-57.0098	1197
483.59	-56.724	1191
485.756	-56.6764	1190
489.97	-56.8669	1194
502.039	-57.9623	1217
506.328	-58.1528	1221
511.052	-58.391	1226
513.702	-58.391	1226
514.668	-58.2005	1222
516.04	-58.0576	1219
518.249	-58.0099	1218
526.014	-58.5815	1230
538.559	-59.6769	1253
543.859	-59.9627	1259
547.883	-60.1055	1262
544.939	-59.4864	1249
541.062	-58.772	1234
540.646	-58.4386	1227
541.97	-58.2957	1224
542.391	-58.0576	1219
545.473	-58.1052	1220
544.966	-57.7718	1213
526.37	-55.5333	1166
517.551	-54.3426	1141
240.097	-52.6948	1159
238.835	-51.8764	1141
276.75	-56.0592	1233
284.854	-57.1504	1257
292.833	-58.1961	1280
293.522	-57.7869	1271
289.043	-56.3775	1240
