489.367	-80.8245	1245
486.526	-79.9156	1231
479.649	-78.3576	1207
477.064	-77.5136	1194
486.475	-78.6172	1211
500.805	-80.4999	1240
511.606	-81.7983	1260
523.718	-83.2914	1283
539.213	-85.3039	1314
558.967	-87.9656	1355
561.896	-87.9656	1355
563.991	-87.8358	1353
566.497	-87.7709	1352
566.472	-87.3164	1345
560.489	-85.9531	1324
546.332	-83.3563	1284
538.844	-81.7983	1260
542.857	-81.993	1263
559.842	-84.1354	1296
581.746	-86.9918	1340
593.369	-88.2902	1360
592.801	-87.7709	1352
586.911	-86.4725	1332
576.507	-84.5249	1302
576.207	-84.0705	1295
574.088	-83.3563	1284
567.429	-81.993	1263
571.965	-82.2527	1267
577.879	-82.7072	1274
576.987	-82.1878	1266
573.313	-81.2789	1252
572.799	-80.8245	1245
583.811	-81.993	1263
601.866	-84.1354	1296
628.929	-87.5112	1348
651.061	-90.1729	1389
653.122	-90.043	1387
640.509	-87.9007	1354
623.477	-85.1741	1312
607.696	-82.6422	1273
195.352	-76.8155	1224
205.924	-79.8906	1273
210.807	-80.7065	1286
219.566	-82.9658	1322
231.936	-84.3464	1344
231.521	-83.154	1325
232.263	-82.4009	1313
231.878	-81.2713	1295
230.51	-79.8279	1272
231.425	-79.2003	1262
232.669	-78.6982	1254
235.38	-78.6982	1254
237.711	-78.5727	1252
239.841	-78.3845	1249
239.24	-77.3176	1232
241.511	-77.1921	1230
245.758	-77.6941	1238
249.036	-77.8824	1241
250.907	-77.6314	1237
248.251	-75.9997	1211
250.041	-75.7486	1207
255.58	-76.6272	1221
260.123	-77.1921	1230
263.209	-77.3176	1232
268.246	-78.0079	1243
273.331	-78.6982	1254
279.344	-79.6396	1269
284.532	-80.3299	1280
287.075	-80.2672	1279
290.746	-80.5182	1283
297.409	-81.5851	1300
307.84	-83.6561	1333
314.684	-84.723	1350
318.073	-84.8485	1352
320.996	-84.8485	1352
326.793	-85.6016	1364
330.951	-85.9154	1369
331.715	-85.3506	1360
328.749	-83.8444	1336
325.183	-82.2127	1310
344.826	-75.9369	1210
357.492	-78.1334	1245
367.127	-79.6396	1269
372.785	-80.2672	1279
373.494	-79.8279	1272
373.286	-79.2003	1262
377.504	-79.5141	1267
377.842	-79.012	1259
378.145	-78.51	1251
373.543	-77.0038	1227
374.049	-76.5645	1220
381.627	-77.5686	1236
407.307	-82.2127	1310
420.783	-84.3464	1344
425.58	-84.723	1350
423.737	-83.7816	1335
413.521	-81.2085	1294
411.814	-80.3299	1280
410.694	-79.5769	1268
410.175	-78.9493	1258
412.566	-78.8865	1257
427.507	-81.2085	1294
441.611	-83.3423	1328
457.87	-85.8526	1368
470.596	-87.6726	1397
481.752	-89.1788	1421
490.283	-90.1829	1437
491.329	-89.8064	1431
494.077	-89.7436	1430
497.168	-89.7436	1430
475.422	-85.2878	1359
468.152	-83.4678	1330
467.839	-82.903	1321
473.902	-83.4678	1330
489.324	-85.6644	1365
500.569	-87.1078	1388
507.923	-87.8609	1400
500.366	-86.0409	1371
