154.299	-54.2406	1193
158.061	-54.6498	1202
159.724	-54.3315	1195
160.949	-53.8769	1185
159.923	-52.6948	1159
53.8931	-49.4534	1142
57.2008	-50.1896	1159
60.1184	-50.536	1167
63.1242	-50.9257	1176
66.3364	-51.4454	1188
69.2525	-51.7052	1194
71.8336	-51.7052	1194
74.4147	-51.7052	1194
77.2537	-51.8784	1198
80.4433	-52.2682	1207
83.947	-52.8311	1220
87.4359	-53.3508	1232
90.0992	-53.3508	1232
93.2142	-53.6106	1238
97.0522	-54.2602	1253
99.8405	-54.3035	1254
100.589	-53.2642	1230
101.82	-52.528	1213
103.754	-52.1816	1205
106.006	-52.0083	1201
109.144	-52.2682	1207
113.235	-52.961	1223
117.205	-53.5673	1237
120.558	-53.8704	1244
123.148	-53.8271	1243
125.329	-53.6106	1238
130.486	-54.6499	1262
135.114	-55.4294	1280
136.697	-54.953	1269
137.132	-54.0436	1248
137.813	-53.2642	1230
140.929	-53.4374	1234
146.273	-54.4334	1257
149.227	-54.52	1259
154.001	-55.2562	1276
157.005	-55.3428	1278
159.642	-55.2995	1277
162.657	-55.3861	1279
166.457	-55.7325	1287
170.291	-56.0789	1295
171.887	-55.6892	1286
173.309	-55.2562	1276
177.171	-55.6026	1284
174.762	-54.0003	1247
162.942	-49.5833	1145
-12.169	-44.8044	1089
-9.8509	-44.969	1093
-7.70053	-46.2444	1124
-5.52867	-48.5072	1179
-3.05331	-49.7004	1208
-0.450738	-50.6878	1232
2.21968	-50.8524	1236
4.87573	-50.6878	1232
7.49001	-50.3587	1224
10.1442	-50.3998	1225
12.9281	-50.9346	1238
15.8564	-51.7575	1258
18.9302	-52.7449	1282
21.8877	-53.1975	1293
24.6256	-53.0741	1290
26.8829	-52.0455	1265
29.4067	-51.6752	1256
32.352	-52.0455	1265
35.5304	-52.7038	1281
38.9872	-53.6501	1304
42.0625	-53.9792	1312
44.4196	-53.4032	1298
46.9345	-53.0741	1290
49.8387	-53.1975	1293
53.0002	-53.5678	1302
55.9433	-53.6912	1305
58.0889	-53.0741	1290
59.7449	-52.0866	1266
62.3336	-51.9632	1263
65.0638	-51.9632	1263
68.0625	-52.1689	1268
71.1385	-52.4158	1274
74.4146	-52.7861	1283
77.188	-52.7861	1283
79.9615	-52.7861	1283
82.7995	-52.8272	1284
85.9084	-53.0329	1289
89.6581	-53.6089	1303
92.262	-53.4855	1300
94.7797	-53.3209	1296
97.4306	-53.2386	1294
101.002	-53.6501	1304
102.707	-53.0741	1290
104.35	-52.4981	1276
107.025	-52.4569	1275
110.125	-52.6215	1279
113.155	-52.7449	1282
115.836	-52.7038	1281
117.124	-52.0455	1265
119.384	-51.8398	1260
122.205	-51.8809	1261
125.129	-51.9632	1263
127.455	-51.7986	1259
133.692	-53.1975	1293
139.548	-54.3906	1322
142.621	-54.4729	1324
145.813	-54.5963	1327
147.673	-54.2261	1318
149.494	-53.8558	1309
150.695	-53.2798	1295
153.494	-53.2798	1295
156.897	-53.4855	1300
159.216	-53.3209	1296
160.768	-52.9095	1286
163.42	-52.8684	1285
166.715	-53.0329	1289
170.291	-53.2798	1295
174.427	-53.6912	1305
176.433	-53.4444	1299
181.173	-54.0203	1313
181.068	-53.1564	1292
177.6	-51.3461	1248
161.516	-45.9975	1118
-113.678	-44.3996	1139
-112.485	-44.9063	1152
-112.286	-45.8419	1176
-112.17	-46.8554	1202
-112.307	-48.0248	1232
-111.334	-48.7655	1251
-109.411	-49.1163	1260
-105.926	-48.7655	1251
-102.974	-48.6485	1248
-98.91	-47.9858	1231
-95.5452	-47.635	1222
-92.2194	-47.2842	1213
-88.7109	-46.8164	1201
-86.4015	-46.9723	1205
-84.7702	-47.5181	1219
-82.8088	-47.9079	1229
-80.2173	-47.9468	1230
-76.4234	-47.2452	1212
-74.2296	-47.5181	1219
-72.7104	-48.2587	1238
-71.3353	-49.1553	1261
-68.6638	-49.1942	1262
-65.152	-48.6095	1247
-61.1041	-47.557	1220
-58.4668	-47.557	1220
-56.4701	-48.1028	1234
-54.195	-48.4536	1243
-51.3837	-48.3367	1240
-48.3104	-47.9468	1230
-44.8721	-47.1282	1209
-41.7692	-46.5825	1195
-39.5139	-46.9723	1205
-37.3072	-47.4791	1218
-35.1582	-48.1418	1235
-32.7778	-48.5705	1246
-30.3016	-48.9214	1255
-27.5887	-48.9214	1255
-24.8955	-48.9604	1256
-22.2157	-49.0383	1258
-19.3568	-48.6875	1249
-16.7369	-48.9214	1255
-14.0798	-49.1163	1260
-11.4101	-49.3502	1266
-8.76928	-49.8959	1280
-6.00229	-49.8959	1280
-3.23782	-49.9349	1281
-0.467933	-49.8569	1279
2.29331	-49.779	1277
5.03007	-49.5451	1271
7.75314	-49.3892	1267
10.6245	-50.0129	1283
13.4711	-50.2857	1290
16.3479	-50.5586	1297
19.2994	-50.9484	1307
22.2094	-51.1433	1312
25.1219	-51.2992	1316
28.1792	-51.689	1326
31.2095	-51.9619	1333
33.7586	-51.4552	1320
36.4457	-51.2213	1314
39.3759	-51.3382	1317
42.3831	-51.5331	1322
45.2409	-51.5331	1322
47.9896	-51.4162	1319
51.1107	-51.689	1326
54.3028	-52.0009	1334
56.8436	-51.689	1326
59.1696	-51.2213	1314
61.1135	-50.4806	1295
63.3206	-50.0129	1283
66.1972	-50.0908	1285
69.4581	-50.4416	1294
72.702	-50.7535	1302
75.3426	-50.6366	1299
77.6092	-50.2857	1290
80.0862	-50.0908	1285
82.606	-49.9349	1281
85.975	-50.2857	1290
89.1077	-50.4806	1295
92.7588	-50.9484	1307
95.9498	-51.1433	1312
98.4848	-50.9874	1308
100.538	-50.5976	1298
102.388	-50.1298	1286
105.577	-50.3247	1291
109.291	-50.7535	1302
112.278	-50.8315	1304
114.832	-50.7145	1301
117.464	-50.6366	1299
119.161	-50.1688	1287
121.848	-50.1298	1286
124.531	-50.0908	1285
127.507	-50.1688	1287
130.694	-50.3247	1291
133.692	-50.4027	1293
137.226	-50.6755	1300
141.328	-51.1433	1312
146.582	-52.0009	1334
149.242	-51.9229	1332
150.865	-51.4941	1321
152.557	-51.1043	1311
154.443	-50.7925	1303
157.38	-50.8315	1304
159.585	-50.6366	1299
162.018	-50.5196	1296
164.438	-50.4027	1293
166.974	-50.3247	1291
169.633	-50.2857	1290
172.288	-50.2467	1289
174.667	-50.1298	1286
177.309	-50.0908	1285
182.89	-50.8704	1305
184.43	-50.5196	1296
168.306	-45.4131	1165
-225.275	-46.135	1253
-224.165	-46.4664	1262
-223.718	-46.9451	1275
-223.734	-47.5342	1291
-221.457	-47.6447	1294
-217.477	-47.3869	1287
-210.858	-46.5401	1264
-207.302	-46.356	1259
-203.768	-46.1719	1254
-199.775	-45.8773	1246
-191.387	-44.5518	1210
-186.119	-43.9259	1193
-183.079	-43.8154	1190
-184.147	-44.6991	1214
-186.158	-45.8405	1245
-190.54	-47.6078	1293
-189.923	-48.1601	1308
-177.798	-45.7669	1243
-172.011	-44.9568	1221
-168.401	-44.6991	1214
-165.776	-44.6991	1214
-165.302	-45.2882	1230
-164.759	-45.8773	1246
-163.626	-46.3191	1258
-160.268	-46.135	1253
-156.427	-45.8037	1244
-153.491	-45.73	1242
-151.899	-46.0614	1251
-150.864	-46.5769	1265
-150.706	-47.3869	1287
-148.039	-47.4237	1288
-144.126	-47.0555	1278
-140.59	-46.7978	1271
-137.191	-46.5769	1265
-134.988	-46.761	1270
-132.972	-47.0187	1277
-128.376	-46.356	1259
-124.457	-45.9141	1247
-121.663	-45.8773	1246
-119.256	-45.9878	1249
-116.743	-46.0614	1251
-115.224	-46.5401	1264
-113.47	-46.9451	1275
-112.103	-47.5342	1291
-110.498	-48.0497	1305
-108.585	-48.4547	1316
-105.659	-48.4179	1315
-102.269	-48.1601	1308
-98.8336	-47.8656	1300
-94.8416	-47.2765	1284
-91.4206	-46.9451	1275
-88.2472	-46.7242	1269
-85.5714	-46.761	1270
-81.6521	-46.0982	1252
-79.1348	-46.2087	1255
